system:index,B10,B2,B3,B4,B5,B6,B7,Hillshade,MNDWI,NDVI,id,slope,.geo,Class,Sensor,B10_normalized
154_0,290.23788,0.13978332,0.13732809,0.109474875,0.48542044,0.22739097,0.124659106,185,-0.2469377,0.63195246,2018188725,0.3330079,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.38659453624584,-43.237167278454756]}",LightVeg,LE07,0.6308464800274861
155_0,293.93195,0.10284556,0.09756924,0.06497074,0.44741926,0.19869126,0.07255432,185,-0.34132805,0.7464012,2062836608,0.12843013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.3478074212912,-43.27099030733619]}",LightVeg,LE07,0.7093361164684238
156_0,292.88834,0.0964216,0.09214758,0.063259035,0.36001655,0.17716649,0.068023466,184,-0.31568685,0.70109767,-2039105698,1.1202463,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.51301581021687,-43.1834767454397]}",LightVeg,LE07,0.6871620457317773
157_0,294.45032,0.099633574,0.09756924,0.066682436,0.44361916,0.19390798,0.07028889,185,-0.3305189,0.7386548,1608941564,0.44459298,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.57157630348522,-43.097264441855806]}",LightVeg,LE07,0.7203501667820046
158_0,293.93195,0.10123957,0.09937646,0.07010583,0.43981904,0.19869126,0.068023466,185,-0.33319542,0.72503465,-168828740,0.4065386,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.56397166878656,-43.12992348167134]}",LightVeg,LE07,0.7093361164684238
159_0,293.4113,0.10123957,0.09034036,0.063259035,0.41701832,0.1723832,0.06575804,185,-0.3122782,0.7365729,1296383826,0.35032597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.5521869288062,-43.12744665247583]}",LightVeg,LE07,0.6982736219263674
160_0,293.4113,0.109269515,0.10660534,0.0889345,0.37901714,0.21304111,0.08841229,185,-0.33297965,0.61989874,-1272344691,0.46928418,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.6092534112524,-43.14332422026478]}",LightVeg,LE07,0.6982736219263674
161_0,293.4113,0.09802759,0.09034036,0.058123946,0.53102183,0.20108292,0.07255432,186,-0.38000587,0.802684,-1826668233,0.8398604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.58634640126166,-43.14837646100098]}",LightVeg,LE07,0.6982736219263674
162_0,293.4113,0.10766353,0.112027004,0.08551111,0.36381668,0.20586619,0.08841229,182,-0.29519093,0.619382,2005398256,1.2983807,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.6340558515836,-43.12908850021452]}",LightVeg,LE07,0.6982736219263674
163_0,293.4113,0.109269515,0.110219784,0.092357896,0.41701832,0.20825784,0.09067772,183,-0.3078334,0.6373686,-1627937288,0.87461454,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.6325514391069,-43.13394630907061]}",LightVeg,LE07,0.6982736219263674
164_0,293.93195,0.104451545,0.1029909,0.07695262,0.3486162,0.20586619,0.08614687,185,-0.33308378,0.63835406,94176185,2.3802547,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.74789693292095,-43.070503726891104]}",LightVeg,LE07,0.7093361164684238
165_0,293.4113,0.094815604,0.09214758,0.05470055,0.47782022,0.17955813,0.06575804,180,-0.32171038,0.79455996,-382243279,3.3388736,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.7441795644785,-43.07832979861409]}",LightVeg,LE07,0.6982736219263674
166_0,292.36304,0.10123957,0.09756924,0.07352922,0.3866174,0.16520828,0.07028889,185,-0.2574004,0.6804096,1183348916,0.105361655,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.66850038320706,-42.96575263137109]}",LightVeg,LE07,0.6760007504605923
167_0,292.88834,0.10284556,0.112027004,0.07866432,0.49302068,0.21064948,0.09294315,175,-0.30563885,0.7247984,77622281,3.9130666,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.73834413304178,-42.977280054982465]}",LightVeg,LE07,0.6871620457317773
168_0,291.30533,0.09160363,0.09034036,0.05470055,0.43981904,0.1723832,0.06349261,186,-0.3122782,0.77877295,1000274292,0.52096736,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.62825679222578,-42.990212965195866]}",LightVeg,LE07,0.6535270904162661
169_0,292.36304,0.09802759,0.08672592,0.06839413,0.2802141,0.17955813,0.08614687,185,-0.34862098,0.60761607,476829699,0.56484795,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.8177217446309,-42.88450035698813]}",LightVeg,LE07,0.6760007504605923
170_0,292.88834,0.094815604,0.08672592,0.06497074,0.3486162,0.16520828,0.068023466,185,-0.31151927,0.68581825,-890557603,0.54314196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.8059430074511,-42.89177526165226]}",LightVeg,LE07,0.6871620457317773
171_0,291.8354,0.09160363,0.08853314,0.051277153,0.47021997,0.17716649,0.061227188,185,-0.3335848,0.80334634,-1610400269,0.4649858,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.7680214407278,-42.91250680792694]}",LightVeg,LE07,0.6647897361128138
172_0,292.36304,0.0964216,0.09576202,0.07010583,0.52342165,0.18673305,0.07255432,189,-0.32202697,0.7637655,25963824,2.7296276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.84855849452921,-42.89373066760641]}",LightVeg,LE07,0.6760007504605923
173_0,293.93195,0.10605754,0.1029909,0.07352922,0.4322188,0.19390798,0.07935059,185,-0.30622235,0.70922583,1984172195,0.82173765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.02200234004383,-42.944077834645526]}",LightVeg,LE07,0.7093361164684238
174_0,294.45032,0.099633574,0.09576202,0.066682436,0.38281727,0.19151634,0.07481974,185,-0.33331546,0.70330375,-2067751407,0.21566191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.06568607636316,-42.87273964346394]}",LightVeg,LE07,0.7203501667820046
175_0,291.30533,0.08196769,0.07407538,0.058123946,0.45121938,0.16759992,0.06575804,217,-0.38698426,0.7717691,-116570768,10.782869,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.08624432113277,-43.800266715708716]}",LightVeg,LE07,0.6535270904162661
176_0,291.30533,0.08999764,0.08672592,0.058123946,0.45881963,0.16999157,0.06349261,186,-0.32434738,0.7751246,-1061011960,0.6856311,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.46914900758242,-43.7083104132595]}",LightVeg,LE07,0.6535270904162661
177_0,292.88834,0.08999764,0.08311148,0.059835643,0.41701832,0.18194978,0.07028889,187,-0.3728885,0.74903995,1322142512,0.4542741,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.68940206584674,-43.59705864094201]}",LightVeg,LE07,0.6871620457317773
178_0,292.88834,0.094815604,0.09214758,0.066682436,0.41701832,0.20347455,0.07481974,182,-0.37658536,0.72428226,-444160861,1.407695,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.85006206624158,-43.533418015746875]}",LightVeg,LE07,0.6871620457317773
179_0,296.50168,0.10284556,0.10479812,0.11118657,0.36381668,0.25609067,0.12012825,189,-0.41922206,0.5318492,1365801252,1.4345701,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.161360054658,-44.054736609301656]}",LightVeg,LE07,0.7639363740302395
180_0,295.9921,0.08678566,0.08311148,0.05470055,0.40181786,0.20108292,0.07708517,187,-0.41510823,0.76035774,4576378,1.2253187,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.1736571492104,-44.03338043114045]}",LightVeg,LE07,0.7531090889659133
181_0,297.51447,0.08678566,0.08672592,0.080376014,0.31821528,0.21543276,0.10427027,186,-0.42595777,0.5966996,-1667353867,1.4062133,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.7888439294551,-44.0149502068068]}",LightVeg,LE07,0.7854555977837195
182_0,295.48038,0.078755714,0.0758826,0.058123946,0.341016,0.16999157,0.068023466,187,-0.38275257,0.70875406,-1874009113,4.44045,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.15719338251844,-43.753029754980645]}",LightVeg,LE07,0.7422363343187207
183_0,295.9921,0.08678566,0.08853314,0.06497074,0.4284187,0.21304111,0.08614687,191,-0.4128601,0.7366351,-580080418,2.440502,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.29526079937628,-43.715750350496585]}",LightVeg,LE07,0.7531090889659133
184_0,303.42374,0.10123957,0.09576202,0.09749299,0.28401423,0.287182,0.16543676,187,-0.49986413,0.48890617,-856248611,3.1523645,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.92774240596574,-43.672079331668826]}",LightVeg,LE07,0.9110126267331831
185_0,304.38245,0.13014738,0.13190643,0.15055563,0.26501364,0.33501485,0.26058462,185,-0.43499497,0.27542463,1686986855,0.10885315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.17807539546254,-43.505836754166495]}",LightVeg,LE07,0.9313827873831685
186_0,296.50168,0.08517967,0.0849187,0.063259035,0.45121938,0.22739097,0.09294315,198,-0.45618913,0.75408477,-1877229778,4.3835273,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.39438882960687,-43.32700771871772]}",LightVeg,LE07,0.7639363740302395
187_0,299.51532,0.10605754,0.110219784,0.100916386,0.3220154,0.2513074,0.14051709,184,-0.3902545,0.522777,2035269872,0.5684608,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.4513383838635,-43.22225330481273]}",LightVeg,LE07,0.8279685953914662
188_0,297.00912,0.08999764,0.0849187,0.071817525,0.4132182,0.22978261,0.09520857,213,-0.4603219,0.7038671,564973232,10.74241,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.19452165433208,-43.31077373217315]}",LightVeg,LE07,0.7747181895116971
189_0,300.01056,0.099633574,0.09937646,0.10262808,0.33721587,0.29674858,0.14051709,185,-0.4982571,0.5333432,-154192947,1.2720765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.4997484867857,-43.85468649216657]}",LightVeg,LE07,0.8384911917556424
190_0,298.51895,0.08517967,0.07768982,0.075240925,0.3220154,0.24174082,0.1065357,201,-0.51357317,0.6211971,1297423192,5.1597695,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.87567494190938,-43.65636753177533]}",LightVeg,LE07,0.8067982550728868
191_0,295.9921,0.08357368,0.08130426,0.052988853,0.44361916,0.20825784,0.07708517,185,-0.438433,0.7865969,1553236943,0.048111822,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.30585860998661,-43.74921709234967]}",LightVeg,LE07,0.7531090889659133
192_0,295.9921,0.08678566,0.08853314,0.06839413,0.33721587,0.22260769,0.09520857,187,-0.43091273,0.6627591,143181371,0.8390091,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.82098223121199,-44.03148143202779]}",LightVeg,LE07,0.7531090889659133
193_0,297.00912,0.09160363,0.08311148,0.07695262,0.33721587,0.22739097,0.10427027,182,-0.46466458,0.62839943,-228345760,1.8446916,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.24698323807962,-43.977820436777264]}",LightVeg,LE07,0.7747181895116971
194_0,307.21713,0.109269515,0.10479812,0.12145676,0.20421176,0.31349006,0.2130107,189,-0.49891904,0.25410807,2056889664,1.628407,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.4859819112991,-43.84949327540645]}",LightVeg,LE07,0.9916125617584237
195_0,291.30533,0.0964216,0.10118368,0.08208771,0.3866174,0.20347455,0.08841229,188,-0.33575612,0.64972556,1895916669,0.797685,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.68718002577748,-43.61378060944275]}",LightVeg,LE07,0.6535270904162661
196_0,292.88834,0.0964216,0.10118368,0.071817525,0.43981904,0.18673305,0.06575804,186,-0.2971323,0.7192635,-1234842031,0.47056147,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.81108475800775,-43.55192798005207]}",LightVeg,LE07,0.6871620457317773
197_0,300.99515,0.10123957,0.0939548,0.09406959,0.28781435,0.24891575,0.12692453,182,-0.45195174,0.50733936,-745801577,1.2134403,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.9312038955635,-43.573756630850944]}",LightVeg,LE07,0.8594112368937653
198_0,293.93195,0.08678566,0.08853314,0.056412246,0.45881963,0.19390798,0.07255432,180,-0.37308604,0.7810219,-1832978845,5.729038,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.25852017151482,-43.310917128342396]}",LightVeg,LE07,0.7093361164684238
199_0,291.8354,0.0964216,0.08672592,0.06154734,0.38281727,0.15325007,0.061227188,179,-0.2772117,0.72298723,-1749668402,3.4558158,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.73455126359212,-43.089113812054016]}",LightVeg,LE07,0.6647897361128138
200_0,298.01773,0.08678566,0.0758826,0.07352922,0.3220154,0.22499932,0.09067772,187,-0.49559882,0.62821275,1224087166,0.7717115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.28753943705894,-43.26735551123141]}",LightVeg,LE07,0.7961485988463045
201_0,294.96646,0.08517967,0.0849187,0.06497074,0.36381668,0.19629963,0.08161602,185,-0.39606568,0.6969559,517816242,3.1245818,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.2213707431952,-43.674318906808224]}",LightVeg,LE07,0.7313168352405413
202_0,296.50168,0.099633574,0.09756924,0.0906462,0.35621646,0.2632656,0.122393675,209,-0.4592028,0.5942995,-1154218406,8.75214,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.20730641384574,-43.80481206501514]}",LightVeg,LE07,0.7639363740302395
203_0,294.96646,0.073937744,0.07407538,0.04785376,0.4360189,0.17955813,0.061227188,184,-0.4158865,0.80220515,700635431,2.2911806,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.32287529615965,-43.656789527456404]}",LightVeg,LE07,0.7313168352405413
204_0,295.48038,0.08196769,0.07768982,0.059835643,0.41701832,0.19390798,0.07935059,192,-0.42790538,0.74903995,1312273760,2.109222,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.3258610818131,-43.72728229704221]}",LightVeg,LE07,0.7422363343187207
205_0,292.88834,0.08678566,0.08311148,0.05470055,0.48542044,0.15325007,0.047634635,185,-0.2967428,0.7974508,930565853,0.4629663,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.28050921300544,-43.82653506757254]}",LightVeg,LE07,0.6871620457317773
206_0,295.9921,0.08357368,0.07949704,0.059835643,0.40561798,0.22021605,0.08614687,186,-0.4695124,0.7428932,-950659838,1.9810265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.79952105318088,-43.956356456402716]}",LightVeg,LE07,0.7531090889659133
207_0,294.96646,0.08196769,0.08130426,0.063259035,0.4284187,0.19390798,0.07481974,188,-0.4091523,0.7426809,894832177,1.3302296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.8121999476199,-43.96718227972868]}",LightVeg,LE07,0.7313168352405413
208_0,292.36304,0.073937744,0.06865372,0.042718668,0.47782022,0.16520828,0.054430913,185,-0.41286984,0.8358675,518335003,0.92853826,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.78204757829855,-44.03114369268123]}",LightVeg,LE07,0.6760007504605923
209_0,293.4113,0.08196769,0.07226816,0.052988853,0.35621646,0.15803336,0.06575804,181,-0.37240398,0.7410158,552324442,3.2608535,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.83626941925547,-44.054193031550284]}",LightVeg,LE07,0.6982736219263674
210_0,294.45032,0.08357368,0.07949704,0.05470055,0.39421764,0.22499932,0.09294315,185,-0.47784573,0.75630057,-1217032518,0.2481878,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.45564202526438,-43.902294477634534]}",LightVeg,LE07,0.7203501667820046
211_0,292.88834,0.08357368,0.0758826,0.052988853,0.3448161,0.16999157,0.06349261,186,-0.38275257,0.73359376,1940104588,0.6629621,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.47549746268882,-43.895904706596326]}",LightVeg,LE07,0.6871620457317773
212_0,288.07263,0.09320962,0.0849187,0.06497074,0.4322188,0.14846678,0.056696337,255,-0.27228805,0.738648,2012851687,43.60656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.77536572833552,-43.73820322624205]}",LightVeg,LE07,0.5848403985770145
213_0,291.8354,0.08999764,0.0849187,0.051277153,0.44361916,0.16999157,0.06349261,185,-0.33373654,0.79277617,1174612284,0.23493348,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.48168908278842,-43.71306965763599]}",LightVeg,LE07,0.6647897361128138
214_0,291.30533,0.09320962,0.09214758,0.07352922,0.45121938,0.17716649,0.07028889,184,-0.31568685,0.71975446,-349269924,0.38776556,"{""geodesic"":false,""type"":""Point"",""coordinates"":[169.92262077542833,-43.482800889953666]}",LightVeg,LE07,0.6535270904162661
215_0,292.36304,0.08839165,0.08311148,0.04785376,0.48162034,0.17716649,0.061227188,184,-0.3613637,0.8192404,1688438725,0.80898327,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.2281414480642,-43.29131617100894]}",LightVeg,LE07,0.6760007504605923
216_0,292.36304,0.09320962,0.08853314,0.058123946,0.36381668,0.16281664,0.061227188,185,-0.29553837,0.7244923,1918474331,0.2914028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[170.3806992605779,-43.199045581460126]}",LightVeg,LE07,0.6760007504605923
217_0,293.93195,0.094815604,0.0849187,0.049565457,0.5386221,0.18434142,0.058961764,185,-0.36924413,0.83146375,-2126792875,0.40084618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.02382982957099,-42.91517077126334]}",LightVeg,LE07,0.7093361164684238
218_0,294.96646,0.104451545,0.1029909,0.07352922,0.44361916,0.20586619,0.08161602,184,-0.33308378,0.7156359,-987197885,0.32643956,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.04693744467392,-42.85140628421478]}",LightVeg,LE07,0.7313168352405413
219_0,294.96646,0.09802759,0.10118368,0.066682436,0.4322188,0.21304111,0.083881445,185,-0.355979,0.7326828,144938682,0.31815943,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.07226066672882,-42.84112702360487]}",LightVeg,LE07,0.7313168352405413
220_0,293.4113,0.09802759,0.09756924,0.058123946,0.50442106,0.20108292,0.07255432,185,-0.3466028,0.7933536,1643881386,0.35493088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.03369016769489,-42.798189228475955]}",LightVeg,LE07,0.6982736219263674
221_0,294.45032,0.104451545,0.1029909,0.06154734,0.54242224,0.22260769,0.08161602,185,-0.36737502,0.7961906,-844217023,0.15107459,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.0322335190368,-42.818992105026155]}",LightVeg,LE07,0.7203501667820046
222_0,294.45032,0.09320962,0.09756924,0.059835643,0.44741926,0.1891247,0.07255432,183,-0.31934914,0.7640806,-2112797270,1.2236135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.15931412798508,-42.85940985529893]}",LightVeg,LE07,0.7203501667820046
223_0,293.93195,0.10284556,0.09937646,0.07010583,0.4360189,0.20825784,0.083881445,178,-0.3539312,0.7229702,-644292471,2.292774,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.24032871609234,-42.82279685894388]}",LightVeg,LE07,0.7093361164684238
224_0,292.88834,0.0964216,0.08130426,0.051277153,0.37521705,0.1149838,0.038572934,185,-0.1715822,0.75954115,-625037244,0.0395166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.2452504933642,-42.67500648912588]}",LightVeg,LE07,0.6871620457317773
225_0,292.36304,0.0964216,0.09576202,0.06497074,0.46641985,0.1891247,0.07028889,185,-0.32771862,0.75546896,-1219145565,0.1027931,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.04755074076198,-42.69336038768911]}",LightVeg,LE07,0.6760007504605923
226_0,292.88834,0.099633574,0.09756924,0.063259035,0.3866174,0.18194978,0.068023466,184,-0.30187762,0.7187715,638814687,0.48064297,"{""geodesic"":false,""type"":""Point"",""coordinates"":[171.01861267096922,-42.677428855687914]}",LightVeg,LE07,0.6871620457317773
